,geometry,Unnamed: 0,pnt_lat,pnt_lon,pnt_line,pnt_pixel,pnt_height,pnt_demheight,pnt_demheight_highres,pnt_geoid,pnt_incidangle,pnt_enscoh,pnt_ampconsist,pnt_quality,pnt_linear,pnt_quadratic,pnt_seasonal_cos,pnt_seasonal_sin,pnt_ds_nr_neighbors,d_20150503,d_20150515,d_20150527,d_20150714,d_20150726,d_20150807,d_20150819,d_20150831,d_20150912,d_20150924,d_20151006,d_20151018,d_20151030,d_20151111,d_20151123,d_20151205,d_20151217,d_20160110,d_20160122,d_20160203,d_20160215,d_20160227,d_20160310,d_20160322,d_20160403,d_20160415,d_20160427,d_20160521,d_20160602,d_20160801,d_20160813,d_20160906,d_20160918,d_20160930,d_20161006,d_20161012,d_20161018,d_20161024,d_20161030,d_20161105,d_20161111,d_20161117,d_20161123,d_20161129,d_20161205,d_20161211,d_20161217,d_20161223,d_20161229,d_20170104,d_20170110,d_20170116,d_20170122,d_20170128,d_20170203,d_20170209,d_20170215,d_20170221,d_20170227,d_20170305,d_20170311,d_20170317,d_20170323,d_20170329,d_20170404,d_20170410,d_20170416,d_20170422,d_20170428,d_20170504,d_20170510,d_20170516,d_20170522,d_20170603,d_20170609,d_20170615,d_20170627,d_20170703,d_20170709,d_20170715,d_20170721,d_20170727,d_20170808,d_20170814,d_20170820,d_20170826,d_20170901,d_20170907,d_20170913,d_20170919,d_20170925,d_20171001,d_20171013,d_20171019,d_20171025,d_20171031,d_20171106,d_20171112,d_20171118,d_20171124,d_20171130,d_20171206,d_20171218,d_20171224,d_20171230,d_20180105,d_20180111,d_20180117,d_20180123,d_20180129,d_20180204,d_20180210,d_20180216,d_20180222,d_20180228,d_20180306,d_20180312,d_20180318,d_20180324,d_20180330,d_20180405,d_20180411,d_20180417,d_20180429,d_20180505,d_20180517,d_20180523,d_20180604,d_20180616,d_20180622,d_20180628,d_20180704,d_20180710,d_20180716,d_20180722,d_20180803,d_20180815,d_20180821,d_20180902,d_20180908,d_20180914,d_20180920,d_20180926,d_20181002,d_20181008,d_20181014,d_20181020,d_20181026,d_20181101,d_20181107,d_20181113,d_20181119,d_20181201,d_20181207,d_20181213,d_20181219,d_20181225,d_20181231,d_20190106,d_20190112,d_20190118,d_20190124,d_20190130,d_20190205,d_20190211,d_20190217,d_20190223,d_20190301,d_20190307,d_20190313,d_20190319,d_20190325,d_20190331,d_20190406,d_20190412,d_20190418,d_20190424,d_20190430,d_20190506,d_20190512,d_20190518,d_20190524,d_20190530,d_20190605,d_20190611,d_20190617,d_20190623,d_20190629,d_20190705,d_20190711,d_20190717,d_20190723,d_20190804,d_20190810,d_20190816,d_20190822,d_20190828,d_20190903,d_20190909,d_20190915,d_20190921,d_20190927,d_20191003,d_20191009,d_20191015,d_20191021,d_20191027,d_20191102,d_20191108,d_20191114,d_20191120,d_20191126,d_20191202,d_20191208,d_20191214,d_20191220,d_20191226,d_20200101,d_20200107,d_20200113,d_20200119,d_20200125,d_20200131,d_20200206,d_20200212,d_20200218,d_20200224,d_20200301,d_20200313,d_20200325,d_20200331,d_20200406,d_20200412,d_20200418,d_20200424,d_20200430,d_20200506,d_20200512,d_20200518,d_20200524,d_20200530,d_20200605,d_20200629,Rdx,Rdy,index_right
15825,POINT (224807.7018987528 563858.0034237952),39096535.16666666,53.05706013333333,6.428413737500001,19393.666666666668,49830.083333333336,59.063944166666666,47.26787916666667,47.730401666666666,41.173610833333335,42.652147500000005,0.7327908333333334,0.5042325,0.7466391666666667,-0.0030974999999999,2.9166666666675e-05,0.0005416666666666,-0.0001083333333333,5.083333333333333,0.0,-0.0071074999999999,-0.0058991666666666,-0.0040425,-0.0057983333333333,-0.0010699999999999,-0.0068733333333333,-0.0052249999999999,-0.0022041666666666,-0.0058291666666666,-0.0020883333333333,-0.0015016666666666,-0.0043533333333333,-0.0071466666666666,-0.0031074999999999,-0.0020391666666666,-0.0083116666666666,-0.0056966666666666,0.0021074999999999,-0.0039216666666666,-0.0028658333333333,-0.0053233333333333,-0.0056391666666666,-0.0040399999999999,-0.0039933333333333,-0.0022008333333333,-0.0010883333333333,-0.02712,-0.0063966666666666,-0.0048466666666666,-0.0018566666666666,-0.0066266666666666,-0.0056408333333333,-0.0116649999999999,-0.0047374999999999,-0.0052324999999999,-0.0074708333333333,-0.0080716666666666,-0.0057349999999999,-0.0066108333333333,-0.0054758333333333,-0.0021891666666666,-0.0040741666666666,-0.0065183333333333,-0.0048016666666666,-0.0086058333333333,-0.0053216666666666,-0.0034766666666666,-0.0068308333333333,-0.0082266666666666,-0.0040341666666666,-0.0056533333333333,-0.0045416666666666,-0.0105491666666666,-0.0111724999999999,-0.0062541666666666,-0.0087224999999999,-0.0099233333333333,-0.0061908333333333,-0.0080149999999999,-0.0061908333333333,-0.0042958333333333,-0.0107924999999999,-0.0045674999999999,-0.0002116666666666,-0.0084908333333333,-0.0069933333333333,-0.0081191666666666,-0.0066974999999999,-0.0056983333333333,-0.0083791666666666,-0.0021824999999999,-0.0024516666666666,-0.0141141666666666,-0.0120466666666666,-0.0128541666666666,-0.0044383333333333,-0.0036499999999999,-0.0079791666666666,-0.0148591666666666,-0.0153474999999999,-0.0133574999999999,-0.0080949999999999,-0.0071349999999999,-0.0099324999999999,-0.0137374999999999,-0.0047983333333333,-0.0085774999999999,-0.0090858333333333,-0.0116574999999999,-0.0094566666666666,-0.0089183333333333,-0.0156691666666666,-0.0115966666666666,-0.0127058333333333,-0.0069458333333333,-0.0104533333333333,-0.0105875,-0.0098308333333333,-0.0115791666666666,-0.0076541666666666,-0.0128358333333333,-0.0135958333333333,-0.0086791666666666,-0.0103866666666666,-0.0108308333333333,-0.0093266666666666,-0.0085758333333333,-0.0127541666666666,-0.0088208333333333,-0.0108291666666666,-0.0082174999999999,-0.0105066666666666,-0.0135291666666666,-0.0120783333333333,-0.0116266666666666,-0.0123874999999999,-0.0121166666666666,-0.0110883333333333,-0.0158274999999999,-0.0104324999999999,-0.006905,-0.0112866666666666,-0.0057941666666666,-0.0130716666666666,-0.0115733333333333,-0.0128274999999999,-0.0145433333333333,-0.0127358333333333,-0.0146574999999999,-0.0090141666666666,-0.0086408333333333,-0.0232633333333333,-0.0152841666666666,-0.0225741666666666,-0.0136291666666666,-0.0093899999999999,-0.0050883333333333,-0.0138249999999999,-0.0139724999999999,-0.0115158333333333,-0.0078083333333333,-0.0176391666666666,-0.0191774999999999,-0.0141899999999999,-0.0139374999999999,-0.0123283333333333,-0.0152258333333333,-0.0126083333333333,-0.0149366666666666,-0.01276,-0.0145883333333332,-0.0117216666666666,-0.0146516666666666,-0.0157366666666666,-0.0130274999999999,-0.0115833333333333,-0.0122208333333333,-0.0156324999999999,-0.0191074999999999,-0.0142583333333333,-0.0130008333333333,-0.0136991666666666,-0.01346,-0.0201458333333333,-0.0176683333333333,-0.0173066666666666,-0.0117774999999999,-0.0110924999999999,-0.0195741666666666,-0.0120924999999999,-0.0161158333333333,-0.0180741666666666,-0.0164416666666666,-0.0157675,-0.0185599999999999,-0.0186941666666666,-0.0135916666666666,-0.0131174999999999,-0.0165816666666666,-0.0199391666666666,-0.0183616666666666,-0.0175499999999999,-0.0228375,-0.0111216666666666,-0.0118433333333333,-0.0217424999999999,-0.0190024999999999,-0.0142841666666666,-0.0044641666666666,-0.0169758333333333,-0.0187249999999999,-0.0087333333333333,-0.0144733333333333,-0.0165183333333333,-0.0087558333333333,-0.0172358333333333,-0.0134724999999999,-0.0191733333333333,-0.0178874999999999,-0.0139441666666666,-0.0217549999999999,-0.0207766666666666,-0.0094916666666666,-0.00853,-0.0132791666666666,-0.0145258333333333,-0.0138241666666666,-0.0146958333333333,-0.0167925,-0.0158441666666666,-0.0220691666666666,-0.0157233333333333,-0.011325,-0.0099383333333333,-0.0164483333333333,-0.0142633333333333,-0.0139808333333333,-0.0155683333333333,-0.016625,-0.0158141666666666,-0.0153733333333332,-0.0146749999999999,-0.0153649999999999,-0.0158408333333333,-0.0181866666666666,-0.0187291666666666,-0.0123349999999999,-0.0136958333333333,-0.0191566666666666,-0.01894,-0.0212941666666666,-0.0168091666666666,-0.0210641666666666,-0.0177308333333333,-0.0164716666666666,-0.0170524999999999,-0.0175141666666666,-0.0223766666666666,-0.0127458333333333,-0.0239049999999999,-0.0187408333333333,-0.0186874999999999,224807.7018987528,563858.0034237952,0
16439,POINT (224935.2756858643 563905.9226057729),39099118.18181818,53.05747410818182,6.430326576363637,19395.90909090909,49869.90909090909,58.78340181818182,47.60519363636365,49.226445454545456,41.17151636363637,42.65963909090909,0.6797881818181818,0.5677054545454546,0.6775036363636363,-0.0018254545454545,-0.0003272727272726,-0.0004718181818181,0.0007763636363636,22.63636363636364,0.0,-0.0033872727272727,-0.0089245454545454,-0.010820909090909,-0.0157199999999999,-0.0099427272727272,-0.0120845454545454,-0.0204345454545454,-0.0050236363636363,-0.0218772727272727,-0.0093927272727272,-0.0110399999999999,-0.0104227272727272,-0.0141099999999999,-0.0136572727272727,-0.0101572727272727,-0.0141272727272727,-0.0083336363636363,-0.0086790909090909,-0.0106981818181818,-0.0064663636363636,-0.0083181818181818,-0.0082654545454545,-0.0094990909090908,-0.0134181818181818,-0.0098727272727272,-0.0086863636363636,-0.02049,-0.0191254545454545,-0.010100909090909,-0.0091645454545454,-0.0163063636363636,-0.0100427272727272,-0.0179418181818181,-0.0083072727272727,-0.0123363636363636,-0.0167372727272727,-0.0138499999999999,-0.010640909090909,-0.0163445454545454,-0.0099881818181818,-0.015610909090909,-0.0078381818181818,-0.011000909090909,-0.0049263636363636,-0.0172336363636363,-0.0151863636363636,-0.0125045454545454,-0.0124027272727272,-0.0176963636363636,-0.012630909090909,-0.0150463636363636,-0.0077927272727272,-0.0146399999999999,-0.0141445454545454,-0.0115427272727272,-0.0138463636363636,-0.0166145454545454,-0.0095790909090909,-0.0129418181818181,-0.0112054545454545,-0.0091054545454545,-0.0134727272727272,-0.0171172727272727,-0.00332,-0.0090054545454545,-0.0094054545454545,-0.0108272727272727,-0.010430909090909,-0.0042690909090908,-0.0123727272727272,-0.0046663636363636,-0.0123118181818181,-0.0217154545454545,-0.0077736363636363,-0.0101781818181818,-0.01256,-0.0075045454545454,-0.0086381818181818,-0.0107481818181818,-0.0123063636363636,-0.015890909090909,-0.0142927272727272,-0.0030772727272727,-0.0123854545454545,-0.0096936363636363,0.002430909090909,-0.008680909090909,-0.0234463636363636,-0.0160763636363636,-0.0138390909090909,-0.0153645454545454,-0.0116254545454545,-0.0178218181818181,-0.0114836363636363,-0.0119854545454545,-0.0122045454545454,-0.0149218181818181,-0.0132481818181818,-0.01506,-0.0133054545454545,-0.0193572727272727,-0.0171836363636363,-0.0099454545454545,-0.0108663636363636,-0.0092481818181818,-0.0102063636363636,-0.0084990909090909,-0.0149099999999999,-0.0071281818181818,-0.012860909090909,-0.0077818181818181,-0.0095081818181818,-0.015940909090909,-0.0103918181818181,-0.0113254545454545,-0.0166936363636363,-0.0120090909090909,-0.013010909090909,-0.0162536363636363,-0.0109290909090908,-0.0106663636363636,-0.0139536363636363,-0.0079463636363636,-0.0217527272727272,-0.0182681818181818,-0.0158945454545454,-0.0123954545454545,-0.0188990909090909,-0.0201436363636363,-0.0112663636363636,-0.0083990909090909,-0.021940909090909,-0.0155499999999999,-0.0298172727272727,-0.0151699999999999,-0.0142336363636363,-0.0083754545454545,-0.0140990909090909,-0.0130518181818181,-0.0117218181818181,-0.0073127272727272,-0.0150836363636363,-0.0200481818181817,-0.0138818181818181,-0.0150690909090908,-0.0172745454545454,-0.0172663636363636,-0.0152645454545454,-0.0146063636363636,-0.0131027272727272,-0.0089754545454545,-0.0147181818181818,-0.0112981818181818,-0.0142490909090909,-0.0160445454545454,-0.0152927272727272,-0.015040909090909,-0.0162399999999999,-0.0207936363636363,-0.0156163636363636,-0.0115518181818181,-0.0186927272727272,-0.0143445454545454,-0.0208981818181818,-0.0158781818181818,-0.0196627272727272,-0.0110836363636363,-0.01446,-0.0126627272727272,-0.0124154545454545,-0.0132954545454545,-0.0135272727272727,-0.0143281818181818,-0.0180781818181818,-0.0128745454545454,-0.0170145454545454,-0.0133463636363636,-0.016180909090909,-0.0157781818181817,-0.0110345454545454,-0.0158727272727272,-0.0120127272727272,-0.0179454545454545,-0.010420909090909,-0.0137936363636363,-0.016340909090909,-0.0165890909090908,-0.0112472727272727,-0.0037181818181818,-0.0166890909090909,-0.0204245454545454,-0.0153181818181818,-0.0245345454545454,-0.0213454545454545,-0.0174018181818181,-0.0137918181818181,-0.012740909090909,-0.0232199999999999,-0.0201972727272727,-0.0197445454545454,-0.02548,-0.0217327272727272,-0.0220963636363636,-0.013500909090909,-0.0199018181818181,-0.0199881818181818,-0.0219218181818181,-0.0190227272727272,-0.0222027272727272,-0.0221199999999999,-0.0275436363636363,-0.0225263636363636,-0.0118027272727272,-0.0122363636363636,-0.0221881818181818,-0.0186063636363636,-0.0152463636363636,-0.0229072727272727,-0.0206999999999999,-0.0201518181818181,-0.0197581818181818,-0.0260054545454545,-0.0172972727272727,-0.0223981818181818,-0.0243190909090909,-0.0200072727272727,-0.0161027272727272,-0.0184436363636363,-0.0231345454545454,-0.0193699999999999,-0.0227672727272727,-0.0210554545454545,-0.0200654545454545,-0.0185445454545454,-0.0180190909090909,-0.016660909090909,-0.013270909090909,-0.0180590909090909,-0.0121418181818181,-0.018990909090909,-0.0157145454545454,-0.0148854545454545,224935.2756858643,563905.9226057729,0
13819,POINT (224807.7018987528 563858.0034237952),39096535.16666666,53.05706013333333,6.428413737500001,19393.666666666668,49830.083333333336,59.063944166666666,47.26787916666667,47.730401666666666,41.173610833333335,42.652147500000005,0.7327908333333334,0.5042325,0.7466391666666667,-0.0030974999999999,2.9166666666675e-05,0.0005416666666666,-0.0001083333333333,5.083333333333333,0.0,-0.0071074999999999,-0.0058991666666666,-0.0040425,-0.0057983333333333,-0.0010699999999999,-0.0068733333333333,-0.0052249999999999,-0.0022041666666666,-0.0058291666666666,-0.0020883333333333,-0.0015016666666666,-0.0043533333333333,-0.0071466666666666,-0.0031074999999999,-0.0020391666666666,-0.0083116666666666,-0.0056966666666666,0.0021074999999999,-0.0039216666666666,-0.0028658333333333,-0.0053233333333333,-0.0056391666666666,-0.0040399999999999,-0.0039933333333333,-0.0022008333333333,-0.0010883333333333,-0.02712,-0.0063966666666666,-0.0048466666666666,-0.0018566666666666,-0.0066266666666666,-0.0056408333333333,-0.0116649999999999,-0.0047374999999999,-0.0052324999999999,-0.0074708333333333,-0.0080716666666666,-0.0057349999999999,-0.0066108333333333,-0.0054758333333333,-0.0021891666666666,-0.0040741666666666,-0.0065183333333333,-0.0048016666666666,-0.0086058333333333,-0.0053216666666666,-0.0034766666666666,-0.0068308333333333,-0.0082266666666666,-0.0040341666666666,-0.0056533333333333,-0.0045416666666666,-0.0105491666666666,-0.0111724999999999,-0.0062541666666666,-0.0087224999999999,-0.0099233333333333,-0.0061908333333333,-0.0080149999999999,-0.0061908333333333,-0.0042958333333333,-0.0107924999999999,-0.0045674999999999,-0.0002116666666666,-0.0084908333333333,-0.0069933333333333,-0.0081191666666666,-0.0066974999999999,-0.0056983333333333,-0.0083791666666666,-0.0021824999999999,-0.0024516666666666,-0.0141141666666666,-0.0120466666666666,-0.0128541666666666,-0.0044383333333333,-0.0036499999999999,-0.0079791666666666,-0.0148591666666666,-0.0153474999999999,-0.0133574999999999,-0.0080949999999999,-0.0071349999999999,-0.0099324999999999,-0.0137374999999999,-0.0047983333333333,-0.0085774999999999,-0.0090858333333333,-0.0116574999999999,-0.0094566666666666,-0.0089183333333333,-0.0156691666666666,-0.0115966666666666,-0.0127058333333333,-0.0069458333333333,-0.0104533333333333,-0.0105875,-0.0098308333333333,-0.0115791666666666,-0.0076541666666666,-0.0128358333333333,-0.0135958333333333,-0.0086791666666666,-0.0103866666666666,-0.0108308333333333,-0.0093266666666666,-0.0085758333333333,-0.0127541666666666,-0.0088208333333333,-0.0108291666666666,-0.0082174999999999,-0.0105066666666666,-0.0135291666666666,-0.0120783333333333,-0.0116266666666666,-0.0123874999999999,-0.0121166666666666,-0.0110883333333333,-0.0158274999999999,-0.0104324999999999,-0.006905,-0.0112866666666666,-0.0057941666666666,-0.0130716666666666,-0.0115733333333333,-0.0128274999999999,-0.0145433333333333,-0.0127358333333333,-0.0146574999999999,-0.0090141666666666,-0.0086408333333333,-0.0232633333333333,-0.0152841666666666,-0.0225741666666666,-0.0136291666666666,-0.0093899999999999,-0.0050883333333333,-0.0138249999999999,-0.0139724999999999,-0.0115158333333333,-0.0078083333333333,-0.0176391666666666,-0.0191774999999999,-0.0141899999999999,-0.0139374999999999,-0.0123283333333333,-0.0152258333333333,-0.0126083333333333,-0.0149366666666666,-0.01276,-0.0145883333333332,-0.0117216666666666,-0.0146516666666666,-0.0157366666666666,-0.0130274999999999,-0.0115833333333333,-0.0122208333333333,-0.0156324999999999,-0.0191074999999999,-0.0142583333333333,-0.0130008333333333,-0.0136991666666666,-0.01346,-0.0201458333333333,-0.0176683333333333,-0.0173066666666666,-0.0117774999999999,-0.0110924999999999,-0.0195741666666666,-0.0120924999999999,-0.0161158333333333,-0.0180741666666666,-0.0164416666666666,-0.0157675,-0.0185599999999999,-0.0186941666666666,-0.0135916666666666,-0.0131174999999999,-0.0165816666666666,-0.0199391666666666,-0.0183616666666666,-0.0175499999999999,-0.0228375,-0.0111216666666666,-0.0118433333333333,-0.0217424999999999,-0.0190024999999999,-0.0142841666666666,-0.0044641666666666,-0.0169758333333333,-0.0187249999999999,-0.0087333333333333,-0.0144733333333333,-0.0165183333333333,-0.0087558333333333,-0.0172358333333333,-0.0134724999999999,-0.0191733333333333,-0.0178874999999999,-0.0139441666666666,-0.0217549999999999,-0.0207766666666666,-0.0094916666666666,-0.00853,-0.0132791666666666,-0.0145258333333333,-0.0138241666666666,-0.0146958333333333,-0.0167925,-0.0158441666666666,-0.0220691666666666,-0.0157233333333333,-0.011325,-0.0099383333333333,-0.0164483333333333,-0.0142633333333333,-0.0139808333333333,-0.0155683333333333,-0.016625,-0.0158141666666666,-0.0153733333333332,-0.0146749999999999,-0.0153649999999999,-0.0158408333333333,-0.0181866666666666,-0.0187291666666666,-0.0123349999999999,-0.0136958333333333,-0.0191566666666666,-0.01894,-0.0212941666666666,-0.0168091666666666,-0.0210641666666666,-0.0177308333333333,-0.0164716666666666,-0.0170524999999999,-0.0175141666666666,-0.0223766666666666,-0.0127458333333333,-0.0239049999999999,-0.0187408333333333,-0.0186874999999999,224807.7018987528,563858.0034237952,0
5870,POINT (224944.45334017434 568192.8880578789),39455145.16666666,53.09599012666667,6.431389491111111,19699.83333333333,50092.444444444445,58.48550722222222,43.78190333333333,48.301004444444445,41.07331555555556,42.70159555555556,0.6981833333333333,0.5450677777777778,0.7219383333333333,-0.0027105555555555,-0.0001666666666666,0.0009677777777777,-0.0042066666666666,14.444444444444445,0.0,-0.0047005555555555,-0.0086533333333333,0.0001961111111111,0.0100294444444444,-0.0003133333333333,0.0135861111111111,0.0107077777777777,0.003111111111111,0.0112183333333333,0.0092427777777777,0.0108133333333333,0.0174899999999999,0.0072283333333333,0.0031155555555555,0.0072583333333333,0.0033922222222222,-0.0019894444444444,-0.0015744444444444,-0.0065588888888888,-0.0026416666666666,-0.0050944444444444,-0.0051205555555555,-0.0095127777777777,-0.0090133333333333,-0.0097411111111111,-0.0083761111111111,-0.0133005555555555,-0.0056816666666666,-0.0006605555555555,-0.0010905555555555,0.0080716666666666,0.0068238888888888,0.00639,0.0090161111111111,0.0099544444444444,0.0051938888888888,0.0090288888888888,0.0098288888888888,0.005051111111111,0.0104877777777777,0.0046566666666666,0.0096966666666666,0.00546,0.0097355555555555,0.0046466666666666,0.0024916666666666,0.0058405555555555,0.0054294444444444,-0.0052816666666666,0.0019227777777777,0.0017344444444444,4.333333333332752e-05,0.0040677777777777,-0.0006355555555555,-0.0018244444444444,-0.0015849999999999,-0.0013599999999999,-0.0066077777777777,-0.0006716666666666,-0.0002972222222222,-0.0044266666666666,-0.0059172222222222,-0.0112094444444444,-0.0076905555555555,-0.0090827777777777,-0.0028944444444444,-0.0064294444444444,-0.0077955555555555,-0.0048527777777777,-0.0080955555555555,-0.0070322222222222,-0.0110233333333333,-0.0096699999999999,0.0017155555555555,-0.0093372222222222,-0.0041677777777777,-0.0002994444444444,-0.0035188888888889,0.0057638888888888,-0.0032127777777777,-0.0088411111111111,-0.0008116666666666,0.0051705555555555,0.0050605555555555,-0.0044233333333333,0.0153855555555555,0.0032144444444444,-0.0004911111111111,0.0077094444444444,0.0047011111111111,0.0050566666666666,0.0026738888888888,0.00553,-0.0006644444444444,-0.0028944444444444,0.0021233333333333,9.666666666667786e-05,-0.0078983333333333,0.0017894444444444,-0.0010633333333333,-0.0027199999999999,-0.0029122222222222,0.0062533333333333,-0.0049411111111111,-0.0055311111111111,-0.0045855555555555,-0.0027572222222222,-0.0092055555555555,-0.0043155555555555,-0.0011644444444444,-0.0018644444444444,-0.0041838888888888,-0.0063933333333333,-0.0053694444444444,-0.0075111111111111,-0.0161727777777777,-0.0042888888888888,-0.0052616666666666,-0.0086538888888888,-0.0128761111111111,-0.0102633333333333,-0.00975,-0.0093516666666666,-0.00985,-0.0098399999999999,-0.0064505555555555,-0.0108811111111111,-0.0099844444444444,-0.0120761111111111,-0.0018205555555555,-0.0024794444444444,-0.0067733333333333,-0.0028766666666666,-0.0067972222222222,-0.0079316666666666,-0.0045616666666666,0.0052988888888888,-0.0015277777777777,0.0018016666666666,-0.0021005555555555,0.0031288888888888,0.0029633333333333,-0.0064777777777777,0.0036227777777777,8.722222222221115e-05,-0.0011822222222222,-0.0021627777777777,0.0030016666666666,0.0017511111111111,0.0002811111111111,0.0025827777777777,-0.0015449999999999,-0.0039566666666666,0.0011277777777777,-0.0034049999999999,-0.0038988888888888,-0.0019166666666666,-0.0058427777777777,-0.0086794444444444,-0.0090655555555555,-0.0069111111111111,-0.0070833333333333,-0.0089272222222222,-0.0073866666666666,-0.0091888888888888,-0.0062511111111111,-0.0078955555555555,-0.0084872222222222,-0.0115816666666666,-0.0128299999999999,-0.0129666666666666,-0.0112699999999999,-0.0143777777777777,-0.0097794444444444,-0.0074383333333333,-0.007141111111111,-0.0092044444444444,-0.0119416666666666,-0.0136333333333333,-0.0087705555555555,-0.0067705555555555,-0.0066355555555555,-0.011501111111111,-0.0117844444444444,-0.0106338888888888,-0.0154305555555555,-0.0102888888888888,-0.0099422222222222,-0.0169049999999999,-0.0155727777777777,-0.0086883333333333,-0.0059333333333333,0.0051694444444444,-0.0069549999999999,-0.0028838888888888,-0.0054138888888888,-0.0015849999999999,-0.0006055555555555,-0.0077061111111111,-0.0087338888888888,0.0016399999999999,-0.0030255555555555,-0.00245,-0.0024238888888888,-0.0012544444444444,-0.0078372222222222,-0.0062877777777777,-0.0040544444444444,-0.0039033333333333,-0.0050638888888888,-0.0096961111111111,-0.0077016666666666,-0.0101577777777777,-0.010255,-0.0114077777777777,-0.0112427777777777,-0.0093283333333333,-0.0119588888888888,-0.0114572222222222,-0.0100055555555555,-0.0117344444444444,-0.0125044444444444,-0.0088238888888888,-0.0116449999999999,-0.0146883333333333,-0.0172899999999999,-0.0121399999999999,-0.0139222222222222,-0.016496111111111,-0.0143694444444444,-0.0189505555555555,-0.0146705555555555,-0.0125105555555555,-0.0156516666666666,-0.0081688888888888,-0.0136194444444444,-0.0126316666666666,-0.0100077777777777,-0.0087355555555555,-0.0137633333333333,-0.0185988888888888,-0.0098338888888888,224944.45334017434,568192.8880578789,1
