235613.088285 583237.377828      1 0.000000
235613.089861 583212.340079      1 0.000000
235613.088345 583197.605446      1 0.000000
235634.508603 583183.782770      1 0.000000
235650.589987 583174.100891      1 0.000000
235666.297540 583165.541276      1 0.000000
235682.635019 583156.938355      1 0.000000
235745.216986 583124.862322      1 0.000000
235764.913941 583114.180100      1 0.000000
235775.593634 583108.099218      1 0.000000
235789.772481 583099.858228      1 0.000000
235796.411277 583095.660196      1 0.000000
235811.410586 583085.654093      1 0.000000
235823.008599 583077.417497      1 0.000000
235840.051578 583064.339093      1 0.000000
235857.196761 583049.859922      1 0.000000
235866.791076 583041.054142      1 0.000000
235867.915449 583039.977512      1 0.000000
235959.935018 582942.548527      1 0.000000
236043.050284 582844.838829      1 0.000000
236063.374409 582815.507300      1 0.000000
236079.277122 582784.369738      1 0.000000
236088.818929 582751.626941      1 0.000000
236142.551950 582615.367771      1 0.000000
236191.709795 582503.741595      1 0.000000
236193.288770 582499.851707      1 0.000000
236209.456386 582458.739640      1 0.000000
236212.768334 582449.858634      1 0.000000
236216.348274 582440.615966      1 0.000000
236220.112562 582430.332029      1 0.000000
236225.594224 582415.857207      1 0.000000
236241.912501 582374.854349      1 0.000000
236244.529665 582368.778109      1 0.000000
236250.588459 582353.739995      1 0.000000
236253.630892 582346.780953      1 0.000000
236259.691953 582333.973622      1 0.000000
236263.692759 582324.858649      1 0.000000
236267.609701 582316.854571      1 0.000000
236275.190444 582300.297506      1 0.000000
236284.069544 582283.373160      1 0.000000
236288.213758 582274.857609      1 0.000000
236292.630875 582266.860838      1 0.000000
236300.597280 582251.292016      1 0.000000
236310.237299 582234.493413      1 0.000000
236315.415664 582224.851859      1 0.000000
236319.211599 582218.498919      1 0.000000
236329.431691 582199.856715      1 0.000000
236334.493917 582190.935995      1 0.000000
236350.596096 582161.497964      1 0.000000
236354.615037 582153.853275      1 0.000000
236362.728420 582137.733507      1 0.000000
236375.595425 582111.174222      1 0.000000
236379.214075 582103.491887      1 0.000000
236392.329819 582074.860504      1 0.000000
236404.275273 582049.856926      1 0.000000
236417.351004 582024.856901      1 0.000000
236425.597406 582011.097056      1 0.000000
236429.910492 582004.171144      1 0.000000
236440.232478 581989.499464      1 0.000000
236450.590876 581975.978195      1 0.000000
236463.129286 581962.334675      1 0.000000
236475.374030 581949.853036      1 0.000000
236488.853113 581938.094993      1 0.000000
236500.592610 581928.296980      1 0.000000
236525.589842 581908.332727      1 0.000000
236535.876064 581899.853244      1 0.000000
236544.052369 581893.295996      1 0.000000
236550.591657 581887.377946      1 0.000000
236557.271356 581881.539274      1 0.000000
236564.924370 581874.424900      1 0.000000
236612.885711 581915.422112      1 0.000000
236631.775440 581899.852996      1 0.000000
236650.597135 581884.654240      1 0.000000
236656.094979 581880.332448      1 0.000000
236675.597751 581865.300017      1 0.000000
236712.576315 581837.677184      1 0.000000
236806.306348 581937.379291      1 0.000000
236838.095964 581937.373464      1 0.000000
236863.095257 581912.337658      1 0.000000
236888.094766 581887.371814      1 0.000000
236888.096319 581862.334026      1 0.000000
236913.095942 581837.378218      1 0.000000
236938.095094 581812.332287      1 0.000000
236963.094712 581787.376444      1 0.000000
236988.093851 581762.330617      1 0.000000
237013.093466 581737.374737      1 0.000000
237038.092696 581712.338787      1 0.000000
237038.094579 581687.371262      1 0.000000
237063.093757 581662.335296      1 0.000000
237088.093397 581637.379494      1 0.000000
237113.092476 581612.333580      1 0.000000
237113.094476 581587.375974      1 0.000000
237138.093584 581562.330174      1 0.000000
237163.093168 581537.374310      1 0.000000
237163.094766 581512.336667      1 0.000000
237163.096738 581487.379057      1 0.000000
237188.095833 581462.333225      1 0.000000
237188.097836 581437.375617      1 0.000000
237213.096967 581412.329619      1 0.000000
237213.088939 581387.372129      1 0.000000
237238.098168 581362.336192      1 0.000000
237263.097710 581337.370482      1 0.000000
237288.096873 581312.334624      1 0.000000
237313.094482 581312.336398      1 0.000000
237338.093977 581287.370472      1 0.000000
237363.093175 581262.334708      1 0.000000
237388.092762 581237.378809      1 0.000000
237413.091860 581212.333087      1 0.000000
237413.093845 581187.375478      1 0.000000
237438.092981 581162.329580      1 0.000000
237438.094917 581137.371974      1 0.000000
237463.094087 581112.336123      1 0.000000
237463.096045 581087.378660      1 0.000000
237463.097625 581062.330952      1 0.000000
237463.089592 581037.373466      1 0.000000
237463.091160 581012.335824      1 0.000000
237463.093191 580987.378224      1 0.000000
237463.094656 580962.330671      1 0.000000
237463.096669 580937.373083      1 0.000000
237463.098221 580912.335444      1 0.000000
237463.090244 580887.377973      1 0.000000
237463.091693 580862.330424      1 0.000000
237463.093771 580837.372839      1 0.000000
237463.095296 580812.335204      1 0.000000
237488.094853 580787.369457      1 0.000000
237488.096410 580762.331825      1 0.000000
237488.088449 580737.374361      1 0.000000
237499.956388 580725.505149      1 0.000000
237500.134592 580699.856378      1 0.000000
237500.550508 580624.931339      1 0.000000
237500.373159 580600.094753      1 0.000000
237499.777884 580575.650727      1 0.000000
237498.914147 580551.528214      1 0.000000
237496.609911 580503.856572      1 0.000000
237495.775863 580479.653813      1 0.000000
237495.230597 580455.209495      1 0.000000
237495.052994 580430.332964      1 0.000000
237495.172587 580419.408930      1 0.000000
237495.492875 580404.972835      1 0.000000
237495.908928 580395.177553      1 0.000000
237497.096110 580378.335929      1 0.000000
237501.406266 580325.666211      1 0.000000
237488.088537 580312.335777      1 0.000000
237463.093012 580287.376395      1 0.000000
237463.094505 580262.328747      1 0.000000
237463.096648 580237.371214      1 0.000000
237463.088156 580212.333747      1 0.000000
237463.090190 580187.376206      1 0.000000
237463.088923 580167.250064      1 0.000000
237489.710645 580138.974300      1 0.000000
237500.592440 580127.850897      1 0.000000
237514.649765 580113.929046      1 0.000000
237525.594919 580103.415268      1 0.000000
237538.013837 580091.693058      1 0.000000
237613.249355 580086.775661      1 0.000000
237807.069789 580038.289670      1 0.000000
237888.093081 579996.479106      1 0.000000
237888.092709 579987.376428      1 0.000000
237913.091823 579962.330565      1 0.000000
237938.091305 579937.374939      1 0.000000
237963.090496 579912.329181      1 0.000000
237988.089964 579887.373509      1 0.000000
237988.091570 579862.335900      1 0.000000
238013.091080 579837.370150      1 0.000000
238038.090213 579812.334542      1 0.000000
238038.092167 579787.367047      1 0.000000
238038.093755 579762.329444      1 0.000000
238063.093328 579737.373704      1 0.000000
238063.094948 579712.336244      1 0.000000
238088.094383 579687.370426      1 0.000000
238088.095944 579662.332958      1 0.000000
238088.098039 579637.375543      1 0.000000
238113.097080 579612.329809      1 0.000000
238113.089063 579587.372362      1 0.000000
238113.090736 579562.334749      1 0.000000
238138.090219 579537.369043      1 0.000000
238138.091834 579512.331583      1 0.000000
238163.091350 579487.375913      1 0.000000
238163.092821 579462.328383      1 0.000000
238188.092466 579437.372697      1 0.000000
238188.093964 579412.335233      1 0.000000
238213.093470 579387.369458      1 0.000000
238238.092589 579362.333837      1 0.000000
238263.092083 579337.368166      1 0.000000
238263.093611 579312.330559      1 0.000000
238263.095754 579287.373144      1 0.000000
238288.094774 579262.327418      1 0.000000
238288.096868 579237.369995      1 0.000000
238288.088427 579212.332518      1 0.000000
238288.090423 579187.375108      1 0.000000
238313.089551 579162.329349      1 0.000000
238313.091489 579137.371942      1 0.000000
238313.093144 579112.334493      1 0.000000
238338.092623 579087.368753      1 0.000000
238338.094220 579062.331307      1 0.000000
238338.091673 579060.050679      1 0.000000
238350.592075 579057.650767      1 0.000000
238371.955501 579053.491428      1 0.000000
238398.853681 579048.091114      1 0.000000
238450.588080 579037.051821      1 0.000000
238475.588878 579032.212222      1 0.000000
238524.315804 579023.610339      1 0.000000
238545.390291 579019.652734      1 0.000000
238558.857437 579016.607273      1 0.000000
238565.891542 579015.168051      1 0.000000
238575.590588 579012.653617      1 0.000000
238585.648530 579009.927196      1 0.000000
238593.056571 579007.365441      1 0.000000
238600.596271 579005.093176      1 0.000000
238613.511104 578999.850251      1 0.000000
238621.832829 578996.093110      1 0.000000
238637.556044 578986.773445      1 0.000000
238650.597917 578977.368456      1 0.000000
238664.516877 578963.767448      1 0.000000
238675.095781 578950.334964      1 0.000000
238685.030016 578934.285323      1 0.000000
238689.789238 578924.846250      1 0.000000
238693.088922 578917.365740      1 0.000000
238699.052461 578901.408047      1 0.000000
238705.736047 578879.974682      1 0.000000
238708.892688 578866.533206      1 0.000000
238710.435487 578859.732700      1 0.000000
238712.491513 578849.848379      1 0.000000
238715.974318 578824.851607      1 0.000000
238716.594712 578815.845584      1 0.000000
238717.192673 578808.209943      1 0.000000
238717.776730 578799.854195      1 0.000000
238717.713093 578791.972198      1 0.000000
238717.831422 578782.608734      1 0.000000
238717.768509 578774.846879      1 0.000000
238717.030952 578766.288406      1 0.000000
238716.589687 578758.848548      1 0.000000
238715.769766 578749.850430      1 0.000000
238711.470209 578724.846787      1 0.000000
238709.231783 578716.206535      1 0.000000
238703.354446 578697.093278      1 0.000000
238696.054482 578679.408450      1 0.000000
238687.272093 578663.172137      1 0.000000
238678.995994 578649.853825      1 0.000000
238666.454477 578633.968433      1 0.000000
238658.311667 578624.850815      1 0.000000
238650.597606 578617.291170      1 0.000000
238641.290007 578609.170166      1 0.000000
238629.815001 578599.850824      1 0.000000
238616.128764 578590.413668      1 0.000000
238600.588132 578580.286585      1 0.000000
238591.415368 578574.845573      1 0.000000
238581.251243 578569.210091      1 0.000000
238564.908358 578560.527881      1 0.000000
238543.933077 578549.850669      1 0.000000
238531.616276 578543.846884      1 0.000000
238525.588496 578540.969281      1 0.000000
238514.795857 578535.647405      1 0.000000
238500.593666 578528.773780      1 0.000000
238492.889629 578524.845238      1 0.000000
238464.633916 578510.847229      1 0.000000
238450.591748 578503.972737      1 0.000000
238442.836626 578499.854460      1 0.000000
238414.491418 578485.967015      1 0.000000
238400.590404 578479.291770      1 0.000000
238392.093309 578474.847445      1 0.000000
238350.596900 578454.210584      1 0.000000
238330.708620 578444.737601      1 0.000000
238338.090130 578437.374743      1 0.000000
238338.091678 578412.327279      1 0.000000
238363.091185 578387.371705      1 0.000000
238363.092859 578362.334165      1 0.000000
238363.094893 578337.366746      1 0.000000
238363.096550 578312.329358      1 0.000000
238363.088587 578287.371828      1 0.000000
238363.090236 578262.334443      1 0.000000
238363.092253 578237.366887      1 0.000000
238363.093974 578212.329502      1 0.000000
238363.095978 578187.372011      1 0.000000
238363.087534 578162.324682      1 0.000000
238363.089700 578137.367202      1 0.000000
238363.091325 578112.329672      1 0.000000
238363.093384 578087.372344      1 0.000000
238363.094995 578062.324762      1 0.000000
238363.097136 578037.367426      1 0.000000
238363.088753 578012.330025      1 0.000000
238363.090896 577987.372560      1 0.000000
238363.092392 577962.325123      1 0.000000
238363.094516 577937.367660      1 0.000000
238363.096180 577912.330297      1 0.000000
238338.090832 577887.370934      1 0.000000
238338.092449 577862.333572      1 0.000000
238313.087140 577837.364295      1 0.000000
238313.088709 577812.326803      1 0.000000
238313.090892 577787.369344      1 0.000000
238313.092524 577762.332004      1 0.000000
238313.094613 577737.364493      1 0.000000
238313.096246 577712.327005      1 0.000000
238313.088331 577687.369675      1 0.000000
238313.090036 577662.332188      1 0.000000
238313.092020 577637.364832      1 0.000000
238313.093708 577612.327357      1 0.000000
238313.095769 577587.369915      1 0.000000
238313.087556 577562.332557      1 0.000000
238313.089513 577537.365064      1 0.000000
238313.091276 577512.327733      1 0.000000
238313.093353 577498.223445      1 0.000000
238342.266847 577508.165226      1 0.000000
238390.493295 577524.843758      1 0.000000
238416.212693 577534.204445      1 0.000000
238475.596843 577555.292607      1 0.000000
238490.188349 577560.213396      1 0.000000
238500.590425 577563.646951      1 0.000000
238509.127744 577566.330526      1 0.000000
238528.335301 577572.086177      1 0.000000
238547.831574 577577.610163      1 0.000000
238567.835127 577582.611080      1 0.000000
238575.587790 577584.488700      1 0.000000
238600.594347 577589.772216      1 0.000000
238609.075706 577591.365726      1 0.000000
238630.352587 577595.089386      1 0.000000
238651.987814 577598.490779      1 0.000000
238677.634438 577601.930028      1 0.000000
238800.588152 577615.924839      1 0.000000
238830.767709 577619.649197      1 0.000000
238896.936100 577628.486179      1 0.000000
238905.495483 577629.729228      1 0.000000
238918.929234 577631.485515      1 0.000000
238925.596682 577632.488918      1 0.000000
238934.435716 577633.650438      1 0.000000
238940.952305 577634.484744      1 0.000000
238950.592623 577635.851817      1 0.000000
238975.597283 577638.964553      1 0.000000
238985.356415 577640.091047      1 0.000000
238991.693096 577640.966169      1 0.000000
239000.591301 577641.967323      1 0.000000
239007.737630 577642.728147      1 0.000000
239019.949447 577644.211063      1 0.000000
239030.207903 577645.204658      1 0.000000
239070.135388 577649.845406      1 0.000000
239096.873680 577653.528715      1 0.000000
239105.975616 577655.208872      1 0.000000
239118.131177 577657.372427      1 0.000000
239125.591597 577658.851647      1 0.000000
239138.631543 577661.770397      1 0.000000
239150.590995 577664.645076      1 0.000000
239158.515986 577666.932066      1 0.000000
239175.590207 577672.209288      1 0.000000
239182.996935 577674.849087      1 0.000000
239200.591264 577681.923925      1 0.000000
239213.869259 577688.092408      1 0.000000
239229.696321 577695.767239      1 0.000000
239237.671199 577699.844251      1 0.000000
239250.596141 577707.285151      1 0.000000
239268.549416 577717.768890      1 0.000000
239280.872268 577724.852960      1 0.000000
239300.594767 577736.927489      1 0.000000
239325.714286 577749.972587      1 0.000000
239350.590365 577760.608186      1 0.000000
239375.598110 577766.091714      1 0.000000
239400.594765 577765.963505      1 0.000000
239425.592794 577758.843092      1 0.000000
239431.416866 577755.649970      1 0.000000
239441.677819 577749.851557      1 0.000000
239447.552543 577746.768238      1 0.000000
239461.857747 577736.086001      1 0.000000
239475.349600 577724.848106      1 0.000000
239487.792535 577712.045557      1 0.000000
239499.208454 577699.848813      1 0.000000
239510.850331 577685.090175      1 0.000000
239518.595989 577674.844343      1 0.000000
239525.593304 577664.932785      1 0.000000
239531.675302 577655.926494      1 0.000000
239535.652966 577649.852689      1 0.000000
239541.192761 577640.489359      1 0.000000
239549.415401 577626.049675      1 0.000000
239558.989666 577608.211400      1 0.000000
239563.434714 577599.844376      1 0.000000
239567.249650 577591.490789      1 0.000000
239582.773853 577557.044905      1 0.000000
239586.055016 577549.844699      1 0.000000
239600.590304 577515.644197      1 0.000000
239609.775764 577499.848857      1 0.000000
239624.975596 577475.487606      1 0.000000
239634.774086 577465.650635      1 0.000000
239650.596942 577450.848738      1 0.000000
239669.352430 577443.602929      1 0.000000
239675.592175 577441.407828      1 0.000000
239684.332909 577441.089467      1 0.000000
239691.433044 577440.730171      1 0.000000
239700.593979 577440.409466      1 0.000000
239703.157173 577440.845379      1 0.000000
239834.378458 577466.667680      1 0.000000
239868.820381 577470.608450      1 0.000000
239908.476436 577469.598983      1 0.000000
239962.239729 577456.468028      1 0.000000
239994.205276 577448.529056      1 0.000000
240027.421659 577442.493680      1 0.000000
240065.880524 577447.482495      1 0.000000
240091.722654 577455.542027      1 0.000000
240137.802705 577476.623529      1 0.000000
240195.160661 577513.007271      1 0.000000
240299.478229 577575.768958      1 0.000000
240317.035590 577583.404275      1 0.000000
240325.596465 577586.727838      1 0.000000
240335.357938 577590.084783      1 0.000000
240343.273699 577592.531884      1 0.000000
240350.599101 577594.922032      1 0.000000
240370.912321 577599.851119      1 0.000000
240396.154239 577604.282963      1 0.000000
240406.032737 577605.288640      1 0.000000
240419.410784 577606.044868      1 0.000000
240431.915171 577606.165789      1 0.000000
240444.875376 577605.523926      1 0.000000
240455.413592 577604.645523      1 0.000000
240474.011131 577601.411776      1 0.000000
240480.314347 577599.846432      1 0.000000
240495.993396 577595.208416      1 0.000000
240512.149783 577588.287102      1 0.000000
240525.596215 577581.490755      1 0.000000
240535.832441 577574.842108      1 0.000000
240544.430702 577568.642839      1 0.000000
240558.112331 577557.363908      1 0.000000
240566.053179 577549.847827      1 0.000000
240570.717544 577544.970492      1 0.000000
240581.994757 577531.204156      1 0.000000
240586.551000 577524.847135      1 0.000000
240591.894440 577516.165042      1 0.000000
240600.159154 577500.284741      1 0.000000
240607.277550 577481.529835      1 0.000000
240609.331166 577474.846555      1 0.000000
240611.899404 577463.529002      1 0.000000
240614.834669 577449.848739      1 0.000000
240615.750262 577439.970854      1 0.000000
240617.130472 577416.406393      1 0.000000
240617.314514 577408.082939      1 0.000000
240618.198107 577392.403413      1 0.000000
240618.550285 577381.928449      1 0.000000
240618.911201 577374.844360      1 0.000000
240619.135744 577368.411095      1 0.000000
240619.751222 577344.050651      1 0.000000
240620.094806 577319.361585      1 0.000000
240620.158894 577280.289756      1 0.000000
240619.852318 577255.604147      1 0.000000
240619.217352 577231.210550      1 0.000000
240619.012032 577224.849824      1 0.000000
240618.693927 577217.969569      1 0.000000
240618.313720 577207.088568      1 0.000000
240617.973559 577199.848290      1 0.000000
240617.498537 577191.728580      1 0.000000
240617.131784 577183.288049      1 0.000000
240614.996299 577149.850063      1 0.000000
240612.192963 577113.204832      1 0.000000
240610.998772 577099.847557      1 0.000000
240610.255277 577090.208868      1 0.000000
240609.418733 577083.641582      1 0.000000
240608.649876 577074.843299      1 0.000000
240608.098354 577067.364121      1 0.000000
240606.574282 577055.849199      1 0.000000
240605.772137 577044.650339      1 0.000000
240603.558174 577027.767611      1 0.000000
240600.594141 577000.045861      1 0.000000
240598.555711 576976.930472      1 0.000000
240597.493012 576952.969264      1 0.000000
240597.055925 576946.289688      1 0.000000
240599.096221 576926.322617      1 0.000000
240600.591484 576919.962524      1 0.000000
240606.494762 576905.765739      1 0.000000
240610.833273 576899.850081      1 0.000000
240618.576778 576892.845176      1 0.000000
240625.595463 576888.605244      1 0.000000
240634.310364 576883.605496      1 0.000000
240646.169989 576879.288826      1 0.000000
240652.216185 576876.484499      1 0.000000
240670.997505 576870.288953      1 0.000000
240683.273871 576867.170079      1 0.000000
240690.693839 576864.968545      1 0.000000
240700.593836 576862.643067      1 0.000000
240713.092722 576859.963241      1 0.000000
240713.095741 576862.323924      1 0.000000
240713.094097 576887.361191      1 0.000000
240713.092106 576912.328471      1 0.000000
240713.090534 576937.365750      1 0.000000
240713.098444 576962.323004      1 0.000000
240713.096940 576987.370348      1 0.000000
240713.094849 577012.327719      1 0.000000
240713.093251 577037.365002      1 0.000000
240713.091242 577062.322244      1 0.000000
240713.089721 577087.369581      1 0.000000
240713.097597 577112.326851      1 0.000000
240713.095974 577137.364287      1 0.000000
240713.093939 577162.321534      1 0.000000
240713.092403 577187.368884      1 0.000000
240713.090350 577212.326132      1 0.000000
240713.098794 577237.363457      1 0.000000
240713.096819 577262.330769      1 0.000000
240713.095171 577287.368071      1 0.000000
240688.095830 577312.323585      1 0.000000
240688.094299 577337.370942      1 0.000000
240663.094906 577362.326431      1 0.000000
240663.093331 577387.363728      1 0.000000
240663.091321 577412.331048      1 0.000000
240638.092408 577437.366563      1 0.000000
240638.090354 577462.323964      1 0.000000
240638.098861 577487.371223      1 0.000000
240638.096877 577512.328484      1 0.000000
240638.095209 577537.365938      1 0.000000
240638.093218 577562.323202      1 0.000000
240613.094310 577587.368752      1 0.000000
240613.092350 577612.326018      1 0.000000
240613.090714 577637.363326      1 0.000000
240613.098715 577662.330692      1 0.000000
240588.089848 577687.366272      1 0.000000
240588.097805 577712.323578      1 0.000000
240588.096268 577737.370954      1 0.000000
240588.094234 577762.328226      1 0.000000
240588.092693 577787.365551      1 0.000000
240588.090632 577812.322976      1 0.000000
240563.091761 577837.368475      1 0.000000
240563.099813 577862.325787      1 0.000000
240563.098206 577887.363117      1 0.000000
240538.098892 577912.328691      1 0.000000
240538.097316 577937.366013      1 0.000000
240538.095309 577962.323445      1 0.000000
240513.096396 577987.368907      1 0.000000
240488.097064 578012.324527      1 0.000000
240488.095546 578037.371917      1 0.000000
240463.096162 578062.327511      1 0.000000
240438.097278 578087.362998      1 0.000000
240438.095239 578112.330343      1 0.000000
240413.096304 578137.365944      1 0.000000
240413.094291 578162.323379      1 0.000000
240388.095389 578187.368867      1 0.000000
240388.093407 578212.326304      1 0.000000
240388.091848 578237.363633      1 0.000000
240388.099926 578262.330869      1 0.000000
240388.098270 578287.368351      1 0.000000
240388.096361 578312.325651      1 0.000000
240388.094687 578337.362984      1 0.000000
240388.092856 578362.330339      1 0.000000
240388.091254 578387.367834      1 0.000000
240388.099223 578412.325163      1 0.000000
240363.090399 578437.370745      1 0.000000
240363.098309 578462.328078      1 0.000000
240338.099411 578487.363757      1 0.000000
240338.097454 578512.331119      1 0.000000
240313.098504 578537.366632      1 0.000000
240313.096494 578562.324085      1 0.000000
240288.097667 578587.369635      1 0.000000
240288.095598 578612.327081      1 0.000000
240288.094123 578637.364428      1 0.000000
240288.092131 578662.331798      1 0.000000
240288.090638 578687.369298      1 0.000000
240288.098616 578712.326642      1 0.000000
240263.099708 578737.372164      1 0.000000
240263.097735 578762.329626      1 0.000000
240263.096185 578787.366990      1 0.000000
240238.096833 578812.332586      1 0.000000
240238.095224 578837.369954      1 0.000000
240238.093274 578862.327410      1 0.000000
240238.091747 578887.364779      1 0.000000
240238.099857 578912.332044      1 0.000000
240238.098303 578937.369555      1 0.000000
240238.096246 578962.326886      1 0.000000
240238.094785 578987.364398      1 0.000000
240238.092796 579012.331793      1 0.000000
240238.091325 579037.369167      1 0.000000
240238.099316 579062.326536      1 0.000000
240238.097823 579087.373824      1 0.000000
240238.095823 579112.331310      1 0.000000
240238.094327 579137.368688      1 0.000000
240238.092309 579162.326035      1 0.000000
240238.090890 579187.373477      1 0.000000
240238.098928 579212.330851      1 0.000000
240238.097326 579237.368243      1 0.000000
240238.095382 579262.325734      1 0.000000
240238.093848 579287.373190      1 0.000000
240238.091976 579312.330543      1 0.000000
240238.100331 579337.367823      1 0.000000
240238.098452 579362.325327      1 0.000000
240238.096892 579387.372787      1 0.000000
240238.095005 579412.330153      1 0.000000
240238.093441 579437.367552      1 0.000000
240238.091911 579458.783889      1 0.000000
240155.455058 579454.729794      1 0.000000
240129.692965 579453.931980      1 0.000000
240104.393872 579453.651858      1 0.000000
240079.517173 579453.769446      1 0.000000
240071.336440 579454.084815      1 0.000000
240055.314208 579454.533510      1 0.000000
240044.896646 579455.531451      1 0.000000
240032.198170 579456.492036      1 0.000000
240025.591098 579457.368837      1 0.000000
240010.499836 579459.773023      1 0.000000
240000.598878 579461.928360      1 0.000000
239990.612016 579464.854401      1 0.000000
239975.592109 579471.089350      1 0.000000
239968.950941 579474.847294      1 0.000000
239958.220006 579482.488841      1 0.000000
239950.596478 579491.293627      1 0.000000
239945.012084 579499.847071      1 0.000000
239942.356846 579508.094165      1 0.000000
239939.698617 579513.970652      1 0.000000
239937.298067 579524.847188      1 0.000000
239934.939154 579534.213006      1 0.000000
239934.595711 579540.846856      1 0.000000
239932.955067 579549.848494      1 0.000000
239925.594772 579570.085343      1 0.000000
239918.135589 579592.333117      1 0.000000
239918.338372 579601.874900      1 0.000000
239968.218372 579629.927345      1 0.000000
239981.895907 579668.533138      1 0.000000
239990.596510 579689.851331      1 0.000000
239996.496318 579703.972857      1 0.000000
240000.596239 579712.772916      1 0.000000
240007.194967 579724.849957      1 0.000000
240016.757412 579741.051923      1 0.000000
240025.594348 579754.486978      1 0.000000
240035.057635 579765.407882      1 0.000000
240045.352940 579774.853765      1 0.000000
240050.600052 579779.486130      1 0.000000
240063.634665 579786.846211      1 0.000000
240081.260569 579794.210948      1 0.000000
240101.492977 579798.970502      1 0.000000
240108.359927 579799.852752      1 0.000000
240127.837985 579802.085647      1 0.000000
240150.593852 579803.730216      1 0.000000
240170.595997 579804.849901      1 0.000000
240180.880397 579805.093116      1 0.000000
240194.419693 579806.048529      1 0.000000
240207.416943 579806.646834      1 0.000000
240217.835331 579807.609452      1 0.000000
240225.600246 579808.086613      1 0.000000
240250.600536 579810.409045      1 0.000000
240275.595048 579813.491753      1 0.000000
240363.096269 579825.291236      1 0.000000
240363.093030 579837.374759      1 0.000000
240388.098547 579862.333873      1 0.000000
240388.097068 579887.371331      1 0.000000
240388.095177 579912.328749      1 0.000000
240413.101013 579937.367902      1 0.000000
240413.099145 579962.325321      1 0.000000
240413.097696 579987.372705      1 0.000000
240413.095730 580012.330136      1 0.000000
240413.094279 580037.367609      1 0.000000
240413.092390 580062.334954      1 0.000000
240413.100893 580087.372454      1 0.000000
240413.099002 580112.329888      1 0.000000
240413.097433 580137.367225      1 0.000000
240413.095620 580162.334724      1 0.000000
240438.101554 580187.373773      1 0.000000
240438.099598 580212.331220      1 0.000000
240438.098136 580237.368709      1 0.000000
240438.096261 580262.326158      1 0.000000
240438.094786 580287.373562      1 0.000000
240438.092904 580312.331012      1 0.000000
240438.101398 580337.368400      1 0.000000
240463.096921 580362.327540      1 0.000000
240463.095471 580387.374957      1 0.000000
240463.093614 580412.332420      1 0.000000
240488.099518 580437.371494      1 0.000000
240488.097604 580462.328958      1 0.000000
240488.096184 580487.366334      1 0.000000
240513.101766 580512.335417      1 0.000000
240513.100289 580537.372944      1 0.000000
240513.098400 580562.330270      1 0.000000
240513.096915 580587.367799      1 0.000000
240513.095700 580601.612035      1 0.000000
240550.600972 580596.933079      1 0.000000
240570.374037 580594.613020      1 0.000000
240592.494665 580591.729803      1 0.000000
240600.600935 580590.614577      1 0.000000
240625.593361 580586.095012      1 0.000000
240634.654109 580583.934204      1 0.000000
240650.596247 580579.854797      1 0.000000
240672.638963 580571.930411      1 0.000000
240683.136373 580567.291026      1 0.000000
240689.981381 580564.212245      1 0.000000
240700.596859 580559.211999      1 0.000000
240717.540111 580549.855375      1 0.000000
240725.597241 580545.289535      1 0.000000
240750.598131 580529.646527      1 0.000000
240756.697717 580525.631612      1 0.000000
240975.414234 580563.852634      1 0.000000
241154.341529 580645.926805      1 0.000000
241269.881392 580739.095049      1 0.000000
241363.093203 580743.470398      1 0.000000
241363.099433 580737.368465      1 0.000000
241338.093460 580712.329502      1 0.000000
241338.095283 580687.372055      1 0.000000
241338.096784 580662.334717      1 0.000000
241338.098603 580637.367219      1 0.000000
241338.100006 580612.329883      1 0.000000
241338.101903 580587.372449      1 0.000000
241338.093315 580562.335081      1 0.000000
241338.095109 580537.367586      1 0.000000
241338.096576 580512.330254      1 0.000000
241338.098447 580487.372824      1 0.000000
241338.099911 580462.325441      1 0.000000
241338.101774 580437.368023      1 0.000000
241338.093153 580412.330660      1 0.000000
241338.095088 580387.373243      1 0.000000
241338.096446 580362.325864      1 0.000000
241338.098374 580337.368449      1 0.000000
241338.099799 580312.330984      1 0.000000
241338.101709 580287.373572      1 0.000000
241338.093069 580262.326321      1 0.000000
241338.094970 580237.368910      1 0.000000
241338.096380 580212.331459      1 0.000000
241338.098354 580187.374050      1 0.000000
241338.099670 580162.326688      1 0.000000
241313.094196 580137.367721      1 0.000000
241313.095621 580112.330282      1 0.000000
241288.100172 580087.371197      1 0.000000
241288.101550 580062.333770      1 0.000000
241288.093444 580037.366426      1 0.000000
241263.097499 580012.327308      1 0.000000
241263.099394 579987.369923      1 0.000000
241263.100887 579962.332497      1 0.000000
241238.095357 579937.373533      1 0.000000
241238.096799 579912.326206      1 0.000000
241213.101296 579887.367124      1 0.000000
241213.092791 579862.329675      1 0.000000
241213.094745 579837.372313      1 0.000000
241188.098834 579812.333187      1 0.000000
241188.100656 579787.365914      1 0.000000
241188.102149 579762.328373      1 0.000000
241188.094065 579737.371129      1 0.000000
241188.095462 579712.333740      1 0.000000
241188.097347 579687.366330      1 0.000000
241188.098825 579662.328932      1 0.000000
241188.100778 579637.371586      1 0.000000
241188.092181 579612.324253      1 0.000000
241188.094125 579587.366910      1 0.000000
241188.095578 579562.329526      1 0.000000
241188.097524 579537.372044      1 0.000000
241188.098964 579512.324749      1 0.000000
241188.100893 579487.367269      1 0.000000
241188.092337 579462.330004      1 0.000000
241188.094258 579437.372676      1 0.000000
241188.095772 579412.325244      1 0.000000
